,name,session,sex,time,sampling,latency,cue,presented,choice,response,iti,velocity,time2peak,rt
433,EE07,PBS,0,1574.634,0.0879999999999654,0.3940000000000054,16,0.0,0.0,1,5.9780000000000655,86.01969592119627,0.16,0.4819999999999708
434,EE07,PBS,0,1581.688,0.0960000000000036,0.2279999999998381,16,1.0,1.0,1,7.054000000000087,128.46349986788724,0.16,0.3239999999998417
435,EE07,PBS,0,1587.828,0.0260000000000673,0.4959999999998672,4,1.0,1.0,1,6.139999999999873,70.05552716297458,0.16,0.5219999999999345
436,EE07,PBS,0,1603.7,0.0599999999999454,0.5879999999999654,4,0.0,0.0,1,15.872000000000073,95.63495702443996,0.12,0.6479999999999109
437,EE07,PBS,0,1632.944,0.1000000000001364,0.1739999999999781,16,1.0,0.0,0,29.243999999999915,97.3319541087355,0.12,0.2740000000001145
438,EE07,PBS,0,1640.032,0.11200000000008,0.1800000000000636,1,0.0,0.0,1,7.087999999999965,112.32950682670466,0.16,0.2920000000001436
439,EE07,PBS,0,1646.046,0.1759999999999308,0.1859999999999217,16,0.0,0.0,1,6.014000000000124,75.36705378718274,0.12,0.3619999999998525
440,EE07,PBS,0,1654.254,0.16800000000012,0.1979999999998654,4,1.0,1.0,1,8.207999999999856,91.77383794720946,0.16,0.3659999999999854
441,EE07,PBS,0,1660.2,0.0579999999999927,0.2039999999999509,4,1.0,1.0,1,5.94600000000014,116.01668324480032,0.16,0.2619999999999436
442,EE07,PBS,0,1666.046,0.0660000000000309,0.2139999999999418,16,0.0,1.0,0,5.846000000000004,96.90233159403368,0.12,0.2799999999999727
443,EE07,PBS,0,1686.408,0.0820000000001073,0.6720000000000255,16,1.0,1.0,1,8.586000000000013,89.5970324858533,0.12,0.7540000000001328
444,EE07,PBS,0,1698.204,0.0860000000000127,0.2380000000000564,16,0.0,0.0,1,11.79600000000005,82.99857038723853,0.16,0.3240000000000691
445,EE07,PBS,0,1703.434,0.1040000000000418,0.2039999999999509,1,0.0,0.0,1,5.230000000000018,90.00082427568297,0.12,0.30799999999999267
446,EE07,PBS,0,1709.642,0.1079999999999472,0.1880000000001018,4,0.0,0.0,1,6.208000000000084,97.44690242488691,0.12,0.296000000000049
447,EE07,PBS,0,1716.64,0.0839999999998326,0.3820000000000618,1,1.0,1.0,1,6.998000000000047,100.65058473697265,0.32,0.4659999999998944
448,EE07,PBS,0,1727.644,0.0519999999999072,0.1940000000001873,16,0.0,0.0,1,11.003999999999904,75.63628424731455,0.16,0.2460000000000945
449,EE07,PBS,0,1735.156,0.0399999999999636,0.2540000000001328,1,1.0,0.0,0,7.511999999999944,102.69397124085852,0.12,0.2940000000000964
450,EE07,PBS,0,1758.462,0.1059999999999945,0.8199999999999363,4,1.0,1.0,1,23.30600000000004,74.14615534453046,0.16,0.9259999999999309
451,EE07,PBS,0,1764.658,0.1080000000001746,0.237999999999829,16,0.0,0.0,1,6.195999999999913,91.74856007995906,0.16,0.3460000000000036
452,EE07,PBS,0,1769.908,0.0660000000000309,0.3360000000000127,16,1.0,1.0,1,5.25,109.94734719792388,0.24,0.40200000000004354
453,EE07,PBS,0,1819.444,0.0920000000000982,0.2439999999999145,4,0.0,0.0,1,49.53600000000006,83.6440159239593,0.16,0.33600000000001273
454,EE07,PBS,0,1825.1,0.0660000000000309,0.6700000000000728,4,0.0,1.0,0,5.655999999999949,102.81641332119524,0.12,0.7360000000001037
455,EE07,PBS,0,1955.03,0.1000000000001364,0.3299999999999272,4,1.0,1.0,1,34.05799999999999,103.83954739027672,0.16,0.43000000000006355
456,EE07,PBS,0,1982.1,0.0480000000000018,0.7280000000000655,16,0.0,0.0,1,27.069999999999936,79.87809842236949,0.2,0.7760000000000673
457,EE07,PBS,0,2036.538,0.1040000000000418,0.2039999999999509,1,1.0,1.0,1,54.4380000000001,102.33518985723352,0.16,0.30799999999999267
458,EE07,PBS,0,2120.61,0.1079999999997198,0.1780000000003383,16,1.0,1.0,1,22.827999999999975,92.8561256570502,0.12,0.2860000000000581
459,EE07,PBS,0,2135.516,0.0239999999998872,0.3260000000000218,4,1.0,1.0,1,14.905999999999947,110.83501834153722,0.16,0.349999999999909
460,EE07,PBS,0,2268.668,0.0180000000000291,0.2699999999999818,16,0.0,0.0,1,40.07999999999993,67.04390478550212,0.2,0.2880000000000109
461,EE07,PBS,0,2280.42,0.1399999999998726,0.2719999999999345,1,1.0,1.0,1,11.751999999999953,134.64579634966714,0.12,0.4119999999998071
462,EE07,PBS,0,2286.042,0.0660000000002583,0.8079999999999927,1,1.0,1.0,1,5.621999999999844,72.38512087872526,0.12,0.874000000000251
463,EE07,PBS,0,2291.592,0.0279999999997926,0.3980000000001382,1,0.0,0.0,1,5.550000000000182,78.78371475079157,0.2,0.42599999999993077
464,EE07,PBS,0,2297.082,0.0740000000000691,0.2559999999998581,1,0.0,0.0,1,5.489999999999782,82.50500850057708,0.16,0.32999999999992724
465,EE07,PBS,0,2302.658,0.0920000000000982,0.3020000000001346,1,1.0,1.0,1,5.576000000000022,107.5254979962714,0.24,0.39400000000023283
466,EE07,PBS,0,2337.144,0.1180000000003929,0.2979999999997744,1,1.0,0.0,0,34.485999999999876,75.89138740461901,0.2,0.4160000000001673
467,EE07,PBS,0,2343.244,0.0180000000000291,0.4339999999997417,16,0.0,0.0,1,6.100000000000364,64.04008749950724,0.2,0.4519999999997708
468,EE07,PBS,0,2348.358,0.099999999999909,0.1880000000001018,4,1.0,1.0,1,5.114000000000033,97.5171918066355,0.12,0.2880000000000108
469,EE07,PBS,0,2353.606,0.1239999999997962,0.2179999999998472,4,1.0,1.0,1,5.248000000000047,111.01475463574609,0.16,0.3419999999996434
470,EE07,PBS,0,2359.074,0.0859999999997853,0.2680000000000291,4,0.0,0.0,1,5.467999999999847,103.47538871580684,0.2,0.3539999999998144
471,EE07,PBS,0,2363.958,0.0760000000000218,0.5180000000000291,16,1.0,1.0,1,4.8840000000000146,38.84093930923046,0.2,0.5940000000000509
472,EE07,PBS,0,2404.382,0.0499999999997271,0.2960000000002765,1,1.0,1.0,1,40.42399999999998,99.152215295259,0.16,0.3460000000000036
473,EE07,PBS,0,2409.808,0.0880000000001928,0.6359999999999673,4,0.0,0.0,1,5.425999999999931,122.91626396968186,0.2,0.7240000000001601
474,EE07,PBS,0,2414.884,0.0779999999999745,0.2840000000001055,1,0.0,0.0,1,5.076000000000022,68.512208663209,0.16,0.36200000000008004
475,EE07,PBS,0,2420.166,0.0360000000000582,0.2799999999997453,4,0.0,0.0,1,5.282000000000153,89.65894353403367,0.2,0.3159999999998035
476,EE07,PBS,0,2425.628,0.0960000000000036,0.2239999999997053,4,1.0,1.0,1,5.461999999999989,107.81084397061107,0.24,0.3199999999997089
477,EE07,PBS,0,2430.848,0.0660000000002583,0.2739999999998872,1,0.0,0.0,1,5.2199999999998,69.70301526727029,0.2,0.3400000000001455
478,EE07,PBS,0,2442.076,0.0399999999999636,0.2280000000000654,1,1.0,0.0,0,11.228000000000064,103.61232562642404,0.2,0.268000000000029
479,EE07,PBS,0,2565.402,0.0819999999998799,0.2280000000000654,16,1.0,1.0,1,7.75,97.43808388728354,0.12,0.3099999999999453
480,EE07,PBS,0,2582.596,0.0360000000000582,0.2219999999997526,4,0.0,0.0,1,17.19399999999996,62.54974834860183,0.12,0.25799999999981077
481,EE07,PBS,0,2588.106,0.0659999999998035,0.181999999999789,16,1.0,1.0,1,5.510000000000218,87.32091645028905,0.16,0.2479999999995925
482,EE07,PBS,0,2600.562,0.068000000000211,0.9699999999998,4,0.0,0.0,1,12.455999999999676,79.87547845619864,0.16,1.038000000000011
483,EE07,PBS,0,2619.49,0.1500000000000909,0.1959999999999127,16,0.0,0.0,1,18.927999999999884,128.43683240200562,0.16,0.3460000000000036
484,EE07,PBS,0,2625.804,0.0579999999999927,0.2319999999999709,4,0.0,0.0,1,6.314000000000306,97.35587010291005,0.12,0.2899999999999636
485,EE07,PBS,0,2634.742,0.1140000000000327,0.181999999999789,1,1.0,0.0,0,8.938000000000102,91.30221988417524,0.12,0.2959999999998217
486,EE07,PBS,0,2651.524,0.0840000000002874,0.1999999999998181,4,1.0,1.0,1,16.781999999999698,117.1806226212274,0.16,0.2840000000001055
487,EE07,PBS,0,2664.52,0.05600000000004,0.7100000000000364,1,1.0,1.0,1,4.869999999999891,45.240117593858194,0.2,0.7660000000000764
488,EE07,PBS,0,2707.566,0.0640000000003055,0.2399999999997817,16,1.0,1.0,1,43.04599999999982,102.645313623903,0.16,0.3040000000000872
489,EE07,PBS,0,2713.222,0.0099999999997635,0.8260000000000218,1,0.0,0.0,1,5.656000000000404,67.07707770414979,0.16,0.8359999999997854
490,EE07,PBS,0,2726.424,0.0819999999998799,0.3679999999999381,4,1.0,1.0,1,13.20199999999977,109.22989101439322,0.28,0.449999999999818
491,EE07,PBS,0,2733.406,0.068000000000211,0.2739999999998872,4,1.0,1.0,1,6.981999999999971,109.7833010619052,0.2,0.3420000000000982
492,EE07,PBS,0,2751.716,0.0540000000000873,0.405999999999949,16,1.0,0.0,0,18.309999999999945,38.04652272819079,0.2,0.4600000000000363
493,EE07,PBS,0,2757.382,0.0540000000000873,0.4780000000000655,1,0.0,0.0,1,5.666000000000167,70.9398416578633,0.16,0.5320000000001528
494,EE07,PBS,0,2781.116,0.0500000000001819,0.4179999999996653,1,0.0,0.0,1,23.733999999999924,60.88374349550535,0.2,0.4679999999998472
495,EE07,PBS,0,2797.452,0.0419999999999163,0.237999999999829,1,1.0,1.0,1,16.33600000000024,105.46008309718476,0.08,0.2799999999997453
496,EE07,PBS,0,2806.468,0.0060000000003128,0.5180000000000291,16,0.0,0.0,1,9.015999999999622,100.40878674464216,0.2,0.5240000000003419
497,EE07,PBS,0,2822.896,0.1179999999999381,0.2199999999997999,16,1.0,1.0,1,16.42800000000034,91.95084258798678,0.2,0.337999999999738
498,EE07,PBS,0,2850.242,0.2739999999998872,0.6539999999999964,4,0.0,0.0,1,27.346000000000004,74.23901825206451,0.28,0.9279999999998836
499,EE07,PBS,0,2856.41,0.0640000000003055,0.1979999999998654,4,0.0,1.0,0,6.167999999999665,91.6511321514517,0.04,0.2620000000001709
500,EE07,PBS,0,2863.68,0.0460000000002764,0.3399999999996907,1,1.0,1.0,1,7.269999999999982,93.6381966345931,0.16,0.38599999999996715
501,EE07,PBS,0,2872.918,0.0679999999997562,0.3600000000001273,4,0.0,0.0,1,9.238000000000284,115.66364117266828,0.24,0.4279999999998835
502,EE07,PBS,0,2879.674,0.0619999999998981,0.430000000000291,4,1.0,1.0,1,6.755999999999858,26.145795056261573,0.12,0.49200000000018906
503,EE07,PBS,0,2894.078,0.0920000000000982,1.2739999999998872,16,0.0,0.0,1,14.403999999999996,83.15421675502444,0.2,1.3659999999999854
504,EE07,PBS,0,2911.522,0.0860000000002401,0.2599999999997635,1,0.0,0.0,1,17.44399999999996,57.7847595342298,0.12,0.3460000000000036
505,EE07,PBS,0,2917.704,0.0639999999998508,0.1979999999998654,1,0.0,0.0,1,6.182000000000244,96.34852401750526,0.04,0.2619999999997162
506,EE07,PBS,0,2924.626,0.0499999999997271,0.3119999999998981,1,1.0,1.0,1,6.9220000000000255,111.72922164787934,0.16,0.3619999999996252
507,EE07,PBS,0,2930.09,0.0539999999996325,0.8540000000002692,4,0.0,0.0,1,5.463999999999942,72.82020936471332,0.2,0.9079999999999017
508,EE07,PBS,0,2936.002,0.0599999999999454,1.512000000000171,1,1.0,0.0,0,5.911999999999807,112.91542903967304,0.12,1.5720000000001164
509,EE07,PBS,0,2945.958,0.0740000000000691,0.7779999999997926,1,1.0,1.0,1,9.956000000000133,53.29658481713193,0.12,0.8519999999998618
510,EE07,PBS,0,2965.002,0.0300000000002,0.2539999999999054,4,0.0,0.0,1,19.04399999999987,86.34973649586566,0.16,0.2840000000001054
511,EE07,PBS,0,2970.334,0.0140000000001236,0.2400000000002364,4,1.0,1.0,1,5.33199999999988,107.89296164617603,0.16,0.25400000000036
512,EE07,PBS,0,2988.89,0.0779999999999745,1.2300000000000182,4,0.0,0.0,1,18.55600000000004,90.56300832280736,0.28,1.3079999999999927
513,EE07,PBS,0,2995.65,0.0619999999998981,1.1759999999999309,1,1.0,0.0,0,6.760000000000218,27.11701914018588,0.2,1.237999999999829
514,EE07,PBS,0,3007.762,0.1059999999997671,0.6640000000002146,16,0.0,0.0,1,12.11200000000008,93.9450939620708,0.16,0.7699999999999817
515,EE07,PBS,0,3015.358,0.0599999999999454,0.2179999999998472,1,1.0,1.0,1,7.596000000000004,117.9741091722437,0.16,0.27799999999979264
516,EE07,PBS,0,3020.674,0.0799999999999272,0.2699999999999818,4,1.0,1.0,1,5.3159999999998035,132.00248133703528,0.2,0.349999999999909
517,EE07,PBS,0,3025.832,0.0660000000002583,0.8079999999999927,16,0.0,0.0,1,5.157999999999902,66.74276031255702,0.24,0.874000000000251
518,EE07,PBS,0,3051.446,0.0640000000003055,0.2539999999999054,4,1.0,1.0,1,25.614000000000033,99.76997246584648,0.2,0.3180000000002109
519,EE07,PBS,0,3066.024,0.05600000000004,0.6599999999998545,1,1.0,1.0,1,14.577999999999976,84.73141511660278,0.12,0.7159999999998945
520,EE07,PBS,0,3071.442,0.0720000000001164,0.3739999999997963,1,1.0,1.0,1,5.41800000000012,29.64384494641391,0.12,0.4459999999999127
521,EE07,PBS,0,3103.144,0.0720000000001164,0.44399999999996,16,0.0,0.0,1,31.70199999999977,93.10785646998568,0.2,0.5160000000000764
522,EE07,PBS,0,3223.536,0.0639999999998508,0.2060000000001309,16,1.0,1.0,1,28.61200000000008,97.0747339008045,0.12,0.2699999999999817
523,EE07,PBS,0,3231.23,0.0619999999998981,0.2400000000002364,4,0.0,0.0,1,7.69399999999996,90.47833020050916,0.12,0.3020000000001345
524,EE07,PBS,0,3244.458,0.0140000000001236,0.3119999999998981,1,1.0,1.0,1,13.228000000000064,61.601354410095546,0.24,0.32600000000002166
525,EE07,PBS,0,3251.526,0.0640000000003055,0.2300000000000182,1,0.0,0.0,1,7.067999999999756,74.69458739739314,0.16,0.29400000000032367
526,EE07,PBS,0,3299.134,0.1660000000001673,0.2239999999997053,1,0.0,0.0,1,40.37199999999984,72.2632851210972,0.12,0.38999999999987256
527,EE07,PBS,0,3307.916,0.0339999999996507,1.0199999999999818,1,0.0,0.0,1,8.782000000000153,78.75940503465098,0.12,1.0539999999996326
528,EE07,PBS,0,3314.49,0.0060000000003128,0.2239999999997053,1,1.0,1.0,1,6.573999999999614,99.90156049743936,0.16,0.2300000000000181
529,EE07,PBS,0,3322.382,0.0540000000000873,1.2860000000000582,1,0.0,0.0,1,7.89200000000028,76.2120405945331,0.32,1.3400000000001455
530,EE07,PBS,0,3329.368,0.0120000000001709,0.1900000000000545,1,1.0,0.0,0,6.985999999999876,71.71627338681552,0.16,0.2020000000002254
531,EE07,PBS,0,3334.122,0.1100000000001273,0.2559999999998581,16,1.0,1.0,1,4.753999999999905,126.43882799746667,0.24,0.36599999999998545
532,EE07,PBS,0,3339.484,0.0579999999999927,0.3400000000001455,1,1.0,1.0,1,5.36200000000008,74.86306410049119,0.2,0.39800000000013824
533,EE07,PBS,0,3345.59,0.0659999999998035,0.3780000000001564,1,1.0,1.0,1,6.106000000000222,106.20928470055634,0.16,0.44399999999995987
534,EE07,PBS,0,3351.198,0.0660000000002583,1.005999999999858,1,0.0,0.0,1,5.60799999999972,78.97257647265826,0.2,1.0720000000001162
535,EE07,PBS,0,3357.342,0.0499999999997271,0.2899999999999636,16,1.0,1.0,1,6.144000000000233,110.91572886861783,0.16,0.3399999999996907
536,EE07,PBS,0,3390.19,0.1920000000000072,0.3559999999997671,4,0.0,0.0,1,25.340000000000146,76.36692154992089,0.16,0.5479999999997743
537,EE07,PBS,0,3398.142,0.0399999999999636,0.1920000000000072,4,0.0,0.0,1,7.951999999999771,90.88105944936642,0.12,0.23199999999997079
538,EE07,PBS,0,3404.242,0.0619999999998981,0.4719999999997526,4,1.0,1.0,1,6.100000000000364,30.84339014090984,0.08,0.5339999999996508
539,EE07,PBS,0,3579.522,0.1080000000001746,0.2460000000000946,1,0.0,1.0,0,33.5619999999999,102.686906431355,0.2,0.3540000000002692
540,EE08,PBS,0,111.69,0.0840000000000031,0.3220000000000027,4,1.0,1.0,1,23.921999999999997,86.46422174411923,0.2,0.4060000000000058
541,EE08,PBS,0,121.386,0.2240000000000037,1.0859999999999983,16,0.0,1.0,0,9.695999999999998,77.93863117033327,0.2,1.310000000000002
542,EE08,PBS,0,127.526,0.1060000000000087,0.289999999999992,1,1.0,1.0,1,6.140000000000001,95.72097170499585,0.2,0.3960000000000007
543,EE08,PBS,0,159.094,0.093999999999994,1.162000000000006,16,0.0,1.0,0,18.21799999999999,70.6469978608196,0.2,1.256
544,EE08,PBS,0,171.612,0.1220000000000141,0.3160000000000025,1,0.0,0.0,1,12.518,91.65816158341372,0.2,0.4380000000000166
545,EE08,PBS,0,180.82,0.132000000000005,0.2740000000000009,16,1.0,1.0,1,9.207999999999998,68.12756512640509,0.2,0.4060000000000059
546,EE08,PBS,0,187.45,0.1060000000000229,0.47199999999998,1,1.0,1.0,1,6.6299999999999955,96.72394822517104,0.2,0.5780000000000028
547,EE08,PBS,0,194.676,0.0880000000000222,0.4779999999999802,16,0.0,0.0,1,7.225999999999999,89.41519362253034,0.2,0.5660000000000024
548,EE08,PBS,0,360.53,0.0740000000000122,0.8640000000000327,16,0.0,0.0,1,35.863999999999976,69.43876087640315,0.2,0.9380000000000449
549,EE08,PBS,0,391.842,0.0760000000000218,0.9699999999999704,16,1.0,1.0,1,31.312000000000012,57.823312244151246,0.16,1.0459999999999923
550,EE08,PBS,0,400.954,0.0260000000000104,0.8439999999999941,1,0.0,1.0,0,9.112000000000023,77.68038679439042,0.2,0.8700000000000044
551,EE08,PBS,0,419.216,0.02800000000002,0.2839999999999918,1,1.0,1.0,1,18.262,98.95808391747792,0.16,0.3120000000000118
552,EE08,PBS,0,425.824,0.0860000000000127,0.2439999999999713,16,1.0,1.0,1,6.608000000000004,77.6961472662226,0.2,0.329999999999984
553,EE08,PBS,0,434.256,0.0480000000000018,0.6640000000000441,1,0.0,0.0,1,8.43199999999996,86.23443566612973,0.16,0.7120000000000459
554,EE08,PBS,0,452.324,0.0360000000000013,0.7659999999999627,1,0.0,1.0,0,18.06800000000004,83.11258785357661,0.16,0.801999999999964
555,EE08,PBS,0,467.562,0.0600000000000022,0.2939999999999827,16,0.0,0.0,1,6.346000000000004,102.55277050850184,0.2,0.35399999999998494
556,EE08,PBS,0,484.978,0.0539999999999736,0.2760000000000104,1,0.0,0.0,1,17.415999999999997,95.11184018306662,0.16,0.329999999999984
557,EE08,PBS,0,496.022,0.0240000000000009,0.3460000000000036,16,1.0,1.0,1,11.043999999999984,110.45186814161264,0.12,0.3700000000000045
558,EE08,PBS,0,502.196,0.0579999999999927,0.5999999999999659,16,0.0,0.0,1,6.174000000000035,65.57383046700043,0.24,0.6579999999999586
559,EE08,PBS,0,508.416,0.1100000000000136,0.4239999999999781,1,0.0,1.0,0,6.21999999999997,15.07298636930918,0.16,0.5339999999999917
560,EE08,PBS,0,533.996,0.0639999999999645,0.4240000000000918,4,1.0,1.0,1,25.579999999999984,82.17671067357598,0.2,0.4880000000000563
561,EE08,PBS,0,551.952,0.0879999999999654,0.2960000000000491,4,1.0,1.0,1,17.956000000000017,100.31973863829354,0.2,0.3840000000000145
562,EE08,PBS,0,558.328,0.0500000000000682,0.5620000000000118,16,0.0,0.0,1,6.375999999999976,80.1581870003843,0.16,0.61200000000008
563,EE08,PBS,0,564.422,0.1179999999999381,0.5880000000000791,4,1.0,1.0,1,6.094000000000051,72.26944193348413,0.24,0.7060000000000173
564,EE08,PBS,0,571.052,0.0499999999999545,0.5500000000000682,4,1.0,1.0,1,6.6299999999999955,15.44853655188492,0.2,0.6000000000000227
565,EE08,PBS,0,578.286,0.0600000000000591,1.44399999999996,1,0.0,1.0,0,7.233999999999924,85.004369735571,0.16,1.504000000000019
566,EE08,PBS,0,588.908,0.1319999999999481,0.3000000000000682,4,0.0,0.0,1,10.622000000000073,38.32406236678498,0.12,0.4320000000000163
567,EE08,PBS,0,595.296,0.1019999999999754,0.3959999999999581,1,1.0,1.0,1,6.388000000000034,78.3541940293898,0.2,0.4979999999999335
568,EE08,PBS,0,602.984,0.1779999999999972,0.5860000000000127,1,1.0,1.0,1,7.687999999999988,75.06507878028783,0.2,0.7640000000000099
569,EE08,PBS,0,609.836,0.0579999999999927,0.3679999999999381,16,1.0,1.0,1,6.851999999999975,98.7489628648516,0.24,0.4259999999999308
570,EE08,PBS,0,616.628,0.0979999999999563,0.4500000000000455,1,0.0,0.0,1,6.79200000000003,70.51109072630236,0.28,0.5480000000000018
571,EE08,PBS,0,623.018,0.0979999999999563,0.3220000000000027,16,1.0,1.0,1,6.389999999999986,83.75090043444683,0.24,0.41999999999995896
572,EE08,PBS,0,629.484,0.1100000000000136,0.47199999999998,16,0.0,0.0,1,6.466000000000008,61.8162217682783,0.2,0.5819999999999936
573,EE08,PBS,0,636.614,0.1219999999999572,0.2340000000000373,4,1.0,1.0,1,7.1299999999999955,95.99246348485067,0.2,0.3559999999999945
574,EE08,PBS,0,643.634,0.0320000000000391,0.4279999999999972,4,0.0,0.0,1,7.019999999999982,74.82895448263169,0.16,0.4600000000000363
575,EE08,PBS,0,649.568,0.1220000000000709,0.4479999999999791,4,1.0,1.0,1,5.933999999999969,71.85290968340504,0.16,0.57000000000005
576,EE08,PBS,0,665.89,0.0779999999999745,0.30600000000004,4,1.0,1.0,1,9.817999999999984,90.19309861144562,0.2,0.38400000000001455
577,EE08,PBS,0,672.798,0.0779999999999745,0.4619999999999891,16,1.0,1.0,1,6.9080000000000155,24.37585276430288,0.04,0.5399999999999636
578,EE08,PBS,0,682.362,0.1000000000000227,0.2899999999999636,4,0.0,0.0,1,9.563999999999965,86.59012906799558,0.2,0.3899999999999863
579,EE08,PBS,0,688.32,0.0339999999999918,0.6699999999999591,16,0.0,0.0,1,5.958000000000084,79.85366704827794,0.2,0.7039999999999509
580,EE08,PBS,0,695.104,0.0399999999999636,0.4239999999999781,4,1.0,1.0,1,6.783999999999992,75.48203848495261,0.32,0.46399999999994174
581,EE08,PBS,0,701.752,0.0360000000000582,1.3439999999999372,1,0.0,1.0,0,6.647999999999911,64.23030998095545,0.12,1.3799999999999955
582,EE08,PBS,0,721.498,0.1379999999999199,0.2580000000000382,16,0.0,0.0,1,19.746000000000095,77.75586563955746,0.2,0.3959999999999581
583,EE08,PBS,0,728.126,0.0720000000000027,0.3500000000000227,16,1.0,1.0,1,6.627999999999929,84.22464322085116,0.2,0.42200000000002535
584,EE08,PBS,0,734.804,0.08400000000006,0.2419999999999618,4,0.0,0.0,1,6.677999999999997,81.64211578960762,0.2,0.32600000000002183
585,EE08,PBS,0,740.99,0.1200000000000045,1.4539999999999509,1,0.0,1.0,0,6.1860000000000355,54.574963942395776,0.16,1.5739999999999554
586,EE08,PBS,0,751.602,0.1200000000000045,0.2620000000000573,4,1.0,1.0,1,10.611999999999966,105.94828163885454,0.24,0.3820000000000618
587,EE08,PBS,0,758.742,0.1280000000000427,0.5660000000000309,4,0.0,0.0,1,7.139999999999986,68.56539086257779,0.16,0.6940000000000737
588,EE08,PBS,0,765.008,0.183999999999969,0.3600000000000136,16,0.0,0.0,1,6.266000000000076,53.5593157357878,0.28,0.5439999999999826
589,EE08,PBS,0,771.97,0.1079999999999472,0.3260000000000218,1,1.0,1.0,1,6.961999999999989,80.21257840041825,0.24,0.43399999999996897
590,EE08,PBS,0,785.71,0.0399999999999636,0.3440000000000509,16,0.0,0.0,1,7.036000000000058,90.3882126666345,0.16,0.3840000000000145
591,EE08,PBS,0,792.384,0.1100000000000136,0.5520000000000209,4,0.0,0.0,1,6.673999999999978,80.3750477679362,0.2,0.6620000000000346
592,EE08,PBS,0,798.952,0.0199999999999818,0.7599999999999909,1,1.0,1.0,1,6.567999999999984,86.47006458678064,0.36,0.7799999999999727
593,EE08,PBS,0,806.376,0.0220000000000482,0.7939999999999827,4,0.0,0.0,1,7.423999999999978,73.98386838423394,0.2,0.8160000000000309
594,EE08,PBS,0,813.214,0.0259999999999536,0.7179999999999609,1,1.0,1.0,1,6.838000000000079,76.23778559825136,0.2,0.7439999999999145
595,EE08,PBS,0,819.88,0.0879999999999654,0.8179999999999836,16,0.0,0.0,1,6.66599999999994,72.38405586719738,0.2,0.9059999999999491
596,EE08,PBS,0,826.65,0.1480000000000245,0.3959999999999581,1,1.0,1.0,1,6.769999999999982,57.941045274818016,0.36,0.5439999999999826
597,EE08,PBS,0,833.54,0.0520000000000209,1.0159999999999627,16,1.0,1.0,1,6.889999999999986,17.50031450982799,0.12,1.0679999999999836
598,EE08,PBS,0,853.504,0.1219999999999572,1.1940000000000737,4,0.0,1.0,0,12.622000000000073,69.66984766432464,0.16,1.316000000000031
599,EE08,PBS,0,860.292,0.0960000000000036,0.3159999999999172,1,0.0,0.0,1,6.788000000000011,62.62858699074,0.2,0.41199999999992076
600,EE08,PBS,0,867.38,0.1860000000000354,0.3700000000000045,1,1.0,1.0,1,7.087999999999965,12.779682885752676,0.12,0.5560000000000399
601,EE08,PBS,0,876.092,0.0199999999999818,0.6200000000000045,16,1.0,1.0,1,8.711999999999989,11.920613653913747,0.16,0.6399999999999864
602,EE08,PBS,0,883.658,0.1179999999999381,1.136000000000081,1,0.0,1.0,0,7.566000000000031,29.770152131897433,0.16,1.254000000000019
603,EE08,PBS,0,891.776,0.0880000000000791,0.3479999999999563,4,1.0,1.0,1,8.117999999999938,87.14630611970505,0.2,0.43600000000003536
604,EE08,PBS,0,942.046,0.1219999999999572,0.5439999999999827,16,0.0,0.0,1,50.270000000000095,66.68846550466998,0.24,0.66599999999994
605,EE08,PBS,0,976.4,0.197999999999979,0.2400000000000091,16,1.0,1.0,1,34.35399999999993,81.25958761046971,0.2,0.43799999999998807
606,EE08,PBS,0,987.394,0.0900000000000318,0.4420000000000073,4,0.0,0.0,1,10.994000000000028,82.205314505571,0.24,0.5320000000000391
607,EE08,PBS,0,993.818,0.0660000000000309,0.5199999999999818,4,1.0,1.0,1,6.423999999999978,10.121251789504806,0.04,0.5860000000000127
608,EE08,PBS,0,1006.576,0.0739999999999554,1.04200000000003,4,1.0,1.0,1,12.758000000000038,29.36016486765144,0.24,1.1159999999999854
609,EE08,PBS,0,1022.366,0.0579999999999927,0.7060000000000173,4,0.0,0.0,1,15.789999999999964,81.79615217867725,0.2,0.76400000000001
610,EE08,PBS,0,1034.662,0.1079999999999472,0.2880000000000109,4,0.0,0.0,1,12.29600000000005,81.15647961650734,0.2,0.3959999999999581
611,EE08,PBS,0,1041.646,0.0779999999999745,0.5360000000000582,16,1.0,1.0,1,6.983999999999924,21.49616297793158,0.16,0.6140000000000327
612,EE08,PBS,0,1049.684,0.0299999999999727,0.5960000000000036,16,0.0,0.0,1,8.038000000000011,71.0004312402794,0.24,0.6259999999999764
613,EE08,PBS,0,1059.39,0.0480000000000018,0.6419999999998254,4,1.0,1.0,1,9.706000000000133,39.23679740698989,0.08,0.6899999999998272
614,EE08,PBS,0,1069.16,0.0779999999999745,0.7980000000000018,16,0.0,0.0,1,9.769999999999982,86.28515672496368,0.2,0.8759999999999764
615,EE08,PBS,0,1080.922,0.1079999999999472,0.2439999999999145,16,0.0,0.0,1,11.761999999999944,91.48241278840004,0.2,0.3519999999998617
616,EE08,PBS,0,1092.69,0.0760000000000218,0.3979999999999108,16,1.0,1.0,1,11.768000000000027,23.394763713284956,0.16,0.4739999999999326
617,EE08,PBS,0,1105.352,0.0799999999999272,0.2439999999999145,1,0.0,0.0,1,6.220000000000027,81.86392789672136,0.16,0.3239999999998417
